Serial Number,Device Name,Software Version,Tags,Notes
FLM2034W0Z7,DTX-ACD-4321-RTR01,3.15.3.S,10.4.9.1,221 West Colorado Blvd. Pavilion II Suite 925 Dallas Texas 75208
