#, name,sourceZones, destZones, sourceNetworks, destNetworks, sourcePorts,destPorts, URL, APP, VLAN, Action, Enable, ipsPolicy, variableSet, filePolicy, logBegin, logEnd, sendEventsToFMC, syslogConfig, TimeRangeObject, Comments
1, MGMTDMZ-IN_#1-no-lookup, MGMT, Any, 172.16.31.0/24, 172.16.31.0/24, Any, Any, ['Any'], ['Any'], [], ALLOW, False, NULL, Default-Set, NULL, False, False, False, False, NULL, [[{'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': 'Destination network failed route-lookup by the migration tool'}]]
2, MGMTDMZ-IN_#2-no-lookup, MGMT, Any, DM_INLINE_NETWORK_3, DM_INLINE_NETWORK_4, Any, 49, ['Any'], ['Any'], [], ALLOW, False, NULL, Default-Set, NULL, False, False, False, False, NULL, [[{'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' Access for TACACS SA 1.9.19'}, {'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' Destination network failed route-lookup by the migration tool'}]]
3, MGMTDMZ-IN_#3-no-lookup, MGMT, Any, 172.16.31.35, 10.2.101.95, Any, 514, ['Any'], ['Any'], [], ALLOW, False, NULL, Default-Set, NULL, False, False, False, False, NULL, [[{'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' Access for syslog SA 3.25.19'}, {'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' Destination network failed route-lookup by the migration tool'}]]
4, MGMTDMZ-IN_#4-no-lookup, MGMT, Any, 172.16.31.0/24, any, Any, MGMT-OUT-PORTS, ['Any'], ['Any'], [], ALLOW, False, NULL, Default-Set, NULL, False, False, False, False, NULL, [[{'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': 'Destination Network "Any"'}]]
5, OUTSIDE_#1-no-lookup, outside, Any, any, any, Any, Any, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-INET-IPS-Policy, WA-INET, NULL, False, True, True, True, NULL, [[{'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': 'Destination Network "Any"'}]]
6, OUTSIDE_#2-no-lookup, outside, Any, any, any, Any, Any, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-INET-IPS-Policy, WA-INET, NULL, False, True, True, True, NULL, [[{'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': 'Destination Network "Any"'}]]
7, OUTSIDE_#3-no-lookup, outside, Any, BlockOut-WA-INET, any, Any, Any, ['Any'], ['Any'], [], BLOCK, True, NULL, Default-Set, NULL, True, False, True, True, NULL, [[{'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' Block inbound to Waltham SA 12.24.18'}, {'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' Destination Network "Any"'}]]
8, OUTSIDE_#4-no-lookup, outside, Any, OBJGRP_DSI_NETS, multipub, Any, 22, ['Any'], ['Any'], [], BLOCK, True, NULL, Default-Set, NULL, True, False, True, True, NULL, [[{'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' DSI Access MP Prod - (Multipub) Firecall Access'}, {'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' Destination network failed route-lookup by the migration tool'}]]
9, OUTSIDE_#5-no-lookup, outside, Any, OBJGRP_DSI_NETS, uptdev, Any, 22, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-INET-IPS-Policy, WA-INET, NULL, False, True, True, True, NULL, [[{'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' DSI MP DEV - (uptdev) Firecall Access'}, {'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' Destination network failed route-lookup by the migration tool'}]]
10, OUTSIDE_#6-no-lookup, outside, Any, OBJGRP_DSI_NETS, upt_qa, Any, 22, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-INET-IPS-Policy, WA-INET, NULL, False, True, True, True, NULL, [[{'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' DSI MP QA_PMT - (upt_qa) Firecall Access'}, {'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' Destination network failed route-lookup by the migration tool'}]]
11, OUTSIDE_#7-no-lookup, outside, Any, OBJGRP_DSI_NETS, mp02p, Any, 22, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-INET-IPS-Policy, WA-INET, NULL, False, True, True, True, NULL, [[{'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' DSI MP Prod - (MP02p) Firecall Access'}, {'user': {'name': 'jwood', 'type': 'User'}, 'date': '2024-01-18T19:47:49.000+0000', 'comment': ' Destination network failed route-lookup by the migration tool'}]]
