#, name,sourceZones, destZones, sourceNetworks, destNetworks, sourcePorts,destPorts, URL, APP, VLAN, Action, Enable, ipsPolicy, variableSet, filePolicy, logBegin, logEnd, sendEventsToFMC, syslogConfig, TimeRangeObject, Comments
28, Azure-UTD-NonProd01-2, INSIDE, vti-Azure-UTD-NonProd01, wal-openshift;Waltham-Server-Subnets, Azure-UTD-NonProd01-Subnets, Any, Azure-UTD-NonProd01-HTTP-Ports;Azure-UTD-NonProd01-Hazelcast-Ports;Azure-UTD-NonProd01-SSH-Ports;Azure-UTD-NonProd01-OpenWire-Ports;Azure-UTD-NonProd01-AJP-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
29, Azure-UTD-NonProd01-3, vti-Azure-UTD-NonProd01, INSIDE, Azure-UTD-NonProd01-Subnets, wal-openshift;Waltham-Server-Subnets, Any, Azure-UTD-NonProd01-HTTP-Ports;Azure-UTD-NonProd01-AJP-Ports;Azure-UTD-NonProd01-Hazelcast-Ports;Azure-UTD-NonProd01-OpenWire-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
30, Azure-UTD-NonProd01-4, vti-Azure-UTD-NonProd01, INSIDE, Azure-UTD-NonProd01-Subnets, Waltham-Nexus-Server, Any, HTTPS, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
31, Azure-UTD-NonProd01-5, vti-Azure-UTD-NonProd01, INSIDE, Azure-UTD-NonProd01-Subnets, Waltham-LDAP-Servers, Any, Waltham-LDAP-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
32, Azure-UTD-NonProd01-6, vti-Azure-UTD-NonProd01, INSIDE, Azure-UTD-NonProd01-Subnets, Waltham-ELK-Servers-NonProd, Any, Waltham-ELK-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
33, Azure-UTD-ToolsNonProd-1, INSIDE, vti-Azure-UTD-ToolsNonProd, wal-end-users, Azure-UTD-ToolsNonProd-Subnets, Any, Azure-UTD-Tools-HTTP-Ports;Azure-UTD-Tools-SSH-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
34, Azure-UTD-ToolsNonProd-2, INSIDE, vti-Azure-UTD-ToolsNonProd, wal-openshift;Waltham-Server-Subnets, Azure-UTD-ToolsNonProd-Subnets, Any, Azure-UTD-Tools-HTTP-Ports;Azure-UTD-Tools-SSH-Ports;Azure-UTD-Tools-JenkinsJNLP-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
35, Azure-UTD-ToolsNonProd-3, vti-Azure-UTD-ToolsNonProd, INSIDE, Azure-UTD-ToolsNonProd-Subnets, wal-openshift;Waltham-Server-Subnets, Any, Azure-UTD-Tools-HTTP-Ports;Azure-UTD-Tools-SSH-Ports;Azure-UTD-Tools-JenkinsJNLP-Ports;Azure-UTD-Tools-Bitbucket-Ports;Azure-UTD-Tools-Hazelcast-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
36, Azure-UTD-ToolsNonProd-4, vti-Azure-UTD-ToolsNonProd, INSIDE, Azure-UTD-ToolsNonProd-Subnets, Waltham-Nexus-Server, Any, Azure-UTD-Tools-Nexus-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
37, Azure-UTD-ToolsNonProd-5, vti-Azure-UTD-ToolsNonProd, INSIDE, Azure-UTD-ToolsNonProd-Subnets, Waltham-LDAP-Servers, Any, Waltham-LDAP-Ports, ['Any'], ['Any'], [], ALLOW, True, WA-LAN-FPR-S2S-IPS-Policy, FTD-IPS, NULL, False, True, True, True, NULL, ['Not Applicable']
