#, name,sourceZones, destZones, sourceNetworks, destNetworks, sourcePorts,destPorts, URL, APP, VLAN, Action, Enable, ipsPolicy, variableSet, filePolicy, logBegin, logEnd, sendEventsToFMC, syslogConfig, TimeRangeObject, Comments
11, outside-in_#10, outside, Any, any, WebServers-INET, Any, 80, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
12, outside-in_#11, outside, Any, any, WebServers-INET-Transweb, Any, 80, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' UTD China'}]]
13, outside-in_#12, outside, Any, any, WebServers-INET-Atlassian, Any, obj_tcp_7999;obj_tcp_80;obj_tcp_443, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' Atlassian Servers_NY'}, {'user': {'name': 'a-rezeh', 'type': 'User'}, 'date': '2023-08-30T03:05:02.000+0000', 'comment': 'R.E'}]]
14, Allow_ssh_access_from_7888_port, outside, Any, Any, WebServers-INET-Atlassian, obj_tcp_7888, obj_tcp_ssh, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, True, True, True, False, NULL, ['Not Applicable']
15, outside-in_#13, outside, Any, any, WebServers-INET-Harmonization-Stagging, Any, obj_tcp_80;obj_tcp_443, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' WebServers-INET-Harmonization-Stagging SA 7.19.19'}]]
16, outside-in_#14, outside, Any, any, WebServers-INET-Harmonization-Prod, Any, obj_tcp_80;obj_tcp_443, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' WebServers-INET-Harmonization-Prod SA 7.19.19'}]]
17, outside-in_#15, outside, Any, any, WebServers-INET-Edacdsrv0103p, Any, 443, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' ACDS ICG Project 7.21.16'}]]
18, outside-in_#16, outside, Any, any, WebServers-INET-Mule, Any, 80, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' Mule HTTP'}]]
19, outside-in_#17, outside, Any, any, WebServers-INET-LEXI, Any, 80, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' LEXI HTTP'}]]
20, outside-in_#18, outside, Any, any, 10.20.50.249, Any, LexiFTP, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' LEXI FTP'}]]
21, outside-in_#19, outside, Any, any, BigIPNATServers-INET, Any, 443, ['Any'], ['Any'], [], ALLOW, False, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' Disabled for LTM clean up 1.31.20 SA'}]]
22, outside-in_#20, outside, Any, 63.240.21.173, BigIPNATServers-INET, Any, F5-3DNS-BigIP-Protocols, ['Any'], ['Any'], [], ALLOW, False, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' Disabled for LTM clean up 1.31.20 SA'}]]
23, outside-in_#21, outside, Any, 12.130.132.5, BigIPNATServers-INET, Any, F5-3DNS-BigIP-Protocols, ['Any'], ['Any'], [], ALLOW, False, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' Disabled for LTM clean up 1.31.20 SA'}]]
24, outside-in_#22, outside, Any, 12.130.132.6, BigIPNATServers-INET, Any, F5-3DNS-BigIP-Protocols, ['Any'], ['Any'], [], ALLOW, False, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' Disabled for LTM clean up 1.31.20 SA'}]]
25, outside-in_#23, outside, Any, 63.240.21.174, BigIPNATServers-INET, Any, F5-3DNS-BigIP-Protocols, ['Any'], ['Any'], [], ALLOW, False, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' Disabled for LTM clean up 1.31.20 SA'}]]
26, outside-in_#24, outside, Any, any, 10.20.50.80, Any, obj_tcp_80;obj_tcp_443;obj_tcp_2050-2070, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' EZ Poxy Server'}]]
27, outside-in_#25, outside, Any, 12.130.132.33;12.130.132.34;12.130.132.35, 199.107.238.192;199.107.238.193;199.107.238.194;10.20.50.151;10.20.50.152;10.20.50.153, Any, Any, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' SA Test LTM'}]]
28, outside-in_#26, outside, Any, edidnapp0103s, ome01p, Any, OME-TCP_UDP, ['Any'], ['Any'], [], ALLOW, False, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' supported protocols and ports for Managed nodes by OME YA.4.4.17'}]]
29, outside-in_#27, outside, Any, any, any, Any, Any, ['Any'], ['Any'], [], ALLOW, False, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
30, outside-in_#28, outside, Any, any, 63.240.17.170;63.240.17.171;10.20.50.250;10.20.50.251, Any, 53;53, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' Lexi DNS inbound'}]]
31, outside-in_Clean_up, outside, outside, any, Any, Any, Any, ['Any'], ['Any'], [], BLOCK, False, NULL, Default-Set, NULL, True, False, True, True, NULL, ['Not Applicable']
32, DMZ2050_access_in_#1, DMZ2050, Any, any, BlockOut, Any, Any, ['Any'], ['Any'], [], BLOCK, True, NULL, Default-Set, NULL, True, False, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' Block dmz2050 to INET SA 12.23.18'}]]
33, DMZ2050_access_in_#2, DMZ2050, Any, 10.20.50.0/24, 10.205.32.0/19, Any, Any, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
34, DMZ2050_access_in_#3, DMZ2050, Any, any, any, Any, Any, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, NULL, False, True, True, True, NULL, ['Not Applicable']
35, DMZ2050_access_in_#4, DMZ2050, Any, 10.20.50.254, 10.1.101.78;10.1.101.79, Any, 49, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' For TACACS Waltham'}]]
36, DMZ2050_access_in_#5, DMZ2050, Any, 10.20.50.0/24, any, Any, obj_tcp_80;obj_tcp_443;obj_tcp_5055;obj_tcp_5057, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' SA 6.25.13'}]]
37, DMZ2050_access_in_#6, DMZ2050, Any, 10.20.50.0/24, 10.1.101.193;Waltham_Central_DB_4.17.19, Any, Cisco-LMS-UDP, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, NULL, False, True, True, True, NULL, ['Not Applicable']
38, DMZ2050_access_in_#7, DMZ2050, Any, 10.20.50.0/24, 10.1.101.193;Waltham_Central_DB_4.17.19, Any, Cisco-LMS-TCP, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
39, DMZ2050_access_in_#8, DMZ2050, Any, 10.20.50.0/24, RH-Servers, Any, 80, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, NULL, False, True, True, True, NULL, ['Not Applicable']
40, DMZ2050_access_in_#9, DMZ2050, Any, 10.20.50.0/24, RH-Servers, Any, 443, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, NULL, False, True, True, True, NULL, ['Not Applicable']
41, DMZ2050_access_in_#10, DMZ2050, Any, 10.20.50.0/24, any, Any, 53, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, NULL, False, True, True, True, NULL, ['Not Applicable']
42, DMZ2050_access_in_#11, DMZ2050, Any, 10.20.50.0/24, any, Any, 53, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
43, DMZ2050_access_in_#12, DMZ2050, Any, 10.20.50.175;10.20.50.176, any, Any, 25, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
44, DMZ2050_access_in_#13, DMZ2050, Any, 10.20.50.250;10.20.50.251, any, Any, 25, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' SMTP for Lexi out'}]]
45, DMZ2050_access_in_#14, DMZ2050, Any, BigIPNATServers-INET_real1, WalthamDNSServers, Any, 53, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, NULL, False, True, True, True, NULL, ['Not Applicable']
46, DMZ2050_access_in_#15, DMZ2050, Any, BigIPNATServers-INET_real1, 10.1.101.100;utd-dc02new, Any, 123, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, NULL, False, True, True, True, NULL, ['Not Applicable']
47, DMZ2050_access_in_#16, DMZ2050, Any, BigIPNATServers-INET_real1, 192.168.0.12;utd-dc01new, Any, 123, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, NULL, False, True, True, True, NULL, ['Not Applicable']
48, DMZ2050_access_in_#17, DMZ2050, Any, BigIPNATServers-INET_real1, 10.20.54.0/24, Any, Any, ['Any'], ['Any'], [], BLOCK, True, NULL, Default-Set, NULL, True, False, True, True, NULL, ['Not Applicable']
49, DMZ2050_access_in_#18, DMZ2050, Any, BigIPNATServers-INET_real1, 10.20.56.0/24, Any, Any, ['Any'], ['Any'], [], BLOCK, True, NULL, Default-Set, NULL, True, False, True, True, NULL, ['Not Applicable']
50, DMZ2050_access_in_#19, DMZ2050, Any, BigIPNATServers-INET_real1, 10.20.58.0/24, Any, Any, ['Any'], ['Any'], [], BLOCK, True, NULL, Default-Set, NULL, True, False, True, True, NULL, ['Not Applicable']
51, DMZ2050_access_in_#20, DMZ2050, Any, BigIPNATServers-INET_real1, any, Any, Any, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
52, DMZ2050_access_in_#21, DMZ2050, Any, 10.20.50.175;10.20.50.176, any, Any, obj_tcp_80;obj_tcp_443, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
53, DMZ2050_access_in_#22, DMZ2050, Any, 10.20.50.80, any, Any, obj_tcp_80;obj_tcp_443;obj_tcp_7004, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
54, DMZ2050_access_in_#23, DMZ2050, Any, 10.20.50.0/24, UTD_IDC_Public, Any, obj_tcp_80;obj_tcp_443, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
55, DMZ2050_access_in_#24, DMZ2050, Any, 10.20.50.0/24, Nagios_Servers, Any, obj_tcp_80;obj_tcp_5567;obj_tcp_5666;obj_tcp_22;obj_tcp_12489;obj_tcp_161, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' For 2050 to Waltham Nagios'}]]
56, DMZ2050_access_in_#25, DMZ2050, Any, 10.20.50.0/24, any, Any, obj_tcp_80;obj_tcp_443, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' SA 6.25.13'}]]
57, DMZ2050_access_in_#26, DMZ2050, Any, transweb0103p;transweb0203p, any, Any, 22, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' SA - Firecall for SSH out from transweb to INET 12.22.18'}]]
58, DMZ2050_access_in_#27, DMZ2050, Any, 10.20.50.0/24, any, Any, 123, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, NULL, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' To allow outbound access for external time servers'}]]
59, DMZ2050_access_in_#28, DMZ2050, Any, 10.20.50.0/24, Lexi_Networks, Any, Any, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, NULL, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' Lexi'}]]
60, DMZ2050_access_in_#29, DMZ2050, Any, 10.20.50.0/24, 10.15.50.0/24;10.25.50.0/24;10.30.50.0/24;10.35.50.0/24, Any, Any, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' FM VPN'}]]
61, DMZ2050_access_in_#30, DMZ2050, Any, WebServers-INET_real, pf_idf_medcity_net, Any, 9443, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' HCA_PING 3.8.16 SA'}]]
62, DMZ2050_access_in_#31, DMZ2050, Any, transweb0203p, syslog01p, Any, 14503;14503;14505;14505;14506;14506;514;1545, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' DC0203p for Syslog logging Waltham SA 7.9.19'}]]
63, DMZ2050_access_in_#32, DMZ2050, Any, 10.20.50.0/24, awsmtp0103p, Any, obj_tcp_587;obj_tcp_25, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' DMZ to internal postfix server'}]]
64, DMZ2050_access_in_#33, DMZ2050, Any, 10.20.50.0/24, any, Any, NYC2-SMTP, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' NYC2 SMTP out  SA 6.15.20'}]]
65, DMZ2054_access_in_#1, DMZ2054, Any, 10.20.54.0/24, 10.245.22.5, Any, 636, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
66, DMZ2054_access_in_#2, DMZ2054, Any, 10.20.54.0/24, 10.245.22.6, Any, 636, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
67, DMZ2054_access_in_#3, DMZ2054, Any, ec-qlapp, busobj03p.utd.com, Any, tcp-6400, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
68, DMZ2054_access_in_#4, DMZ2054, Any, boomi-src, boomi-dst, Any, tcp-443, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
69, DMZ2054_access_in_#5, DMZ2054, Any, boomi-src, 64.89.45.30;64.89.45.12;netsuite-fqdn;netsuite_grp, Any, tcp-1708, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
70, DMZ2054_access_in_#6, DMZ2054, Any, boomi-src, emmi-fqdn, Any, tcp-22, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
71, DMZ2054_access_in_#7, DMZ2054, Any, ec-qlapp, wa-ec-multipub, Any, ecomm-ports, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
72, DMZ2054_access_in_#8, DMZ2054, Any, smtp-src, wksmtp01, Any, smtp-ports, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
73, DMZ2054_access_in_#9, DMZ2054, Any, ec-cntmsvc;elk-src, elklb01p, Any, elk-ports, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
74, DMZ2054_access_in_#10, DMZ2054, Any, central-src, ec-centdb, Any, tcp-1521, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
75, DMZ2054_access_in_#11, DMZ2054, Any, ec-adminapp0103p, ec-dradminapp, Any, tcp-22, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
76, DMZ2054_access_in_#12, DMZ2054, Any, ec-adminapp0103p, sso.uptodate.com, Any, tcp-443, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
77, DMZ2054_access_in_#13, DMZ2054, Any, ec-adminapp0103p, ec-dc0203p, Any, obj_tcp_389;obj_tcp_636, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' Admin app to NY AD SA 10.9.20'}]]
78, DMZ2054_access_in_#14, DMZ2054, Any, ecapp-src, ec-centdb, Any, tcp-1521, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
79, DMZ2054_access_in_#140, DMZ2054, DMZ2056, ec-cntmsvc, Couchdb_OpenShift_Servers, Any, Couchbase_Node_to_Client, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, False, True, False, NULL, ['Not Applicable']
80, DMZ2054_access_in_#141, DMZ2054, Any, ltmlogs0103p, elklb01p, Any, elk-ports, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, False, True, False, NULL, ['Not Applicable']
81, DMZ2054_access_in_#15, DMZ2054, Any, any, BlockOut, Any, Any, ['Any'], ['Any'], [], BLOCK, True, NULL, Default-Set, NULL, True, False, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' Block dmz2054 to INET SA 12.23.18'}]]
82, DMZ2054_access_in_#16, DMZ2054, Any, any, any, Any, Any, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, NULL, False, True, True, True, NULL, ['Not Applicable']
83, DMZ2054_access_in_#17, DMZ2054, Any, OBJ-10.20.54.0, FMC-IP, Any, Any, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
84, DMZ2054_access_in_#18, DMZ2054, Any, 10.20.54.252;10.20.54.253;10.20.54.254, 10.1.101.78;10.1.101.79, Any, 49, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, [[{'user': {'name': 'a-yayyub', 'type': 'User'}, 'date': '2021-06-07T06:18:44.000+0000', 'comment': ' For TACACS Waltham'}]]
85, DMZ2054_access_in_#19, DMZ2054, Any, FC_WebServers_Bk, FC_ADServer;FC_DAS;FC_DatabaseServers_Content;FC_DatabaseServers_User, Any, Any, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, NULL, False, True, True, True, NULL, ['Not Applicable']
86, DMZ2054_access_in_#20, DMZ2054, Any, Tomcat-Servers, Database-Servers, Any, 1521, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
87, DMZ2054_access_in_#21, DMZ2054, Any, OpenShift_Cluster_NY, oradb0303dr;oradb0403dr, Any, 1521, ['Any'], ['Any'], [], ALLOW, True, WA-INET, WA-INET, WA-File-Policy, False, True, True, True, NULL, ['Not Applicable']
